transformed_feature,gain_importance
numeric__missingindicator_PREV_NAME_PRODUCT_TYPE_XNA,0.0
numeric__missingindicator_PREV_NAME_PORTFOLIO_NAN_RATE,0.0
numeric__missingindicator_PREV_NAME_PORTFOLIO_XNA_RATE,0.0
numeric__missingindicator_PREV_NAME_PORTFOLIO_POS_RATE,0.0
numeric__missingindicator_PREV_NAME_PORTFOLIO_CASH_RATE,0.0
numeric__missingindicator_PREV_NAME_PORTFOLIO_CARS_RATE,0.0
numeric__missingindicator_PREV_NAME_PORTFOLIO_CARDS_RATE,0.0
numeric__missingindicator_PREV_NAME_PORTFOLIO_NAN,0.0
numeric__missingindicator_PREV_NAME_PORTFOLIO_XNA,0.0
numeric__missingindicator_PREV_NAME_PORTFOLIO_POS,0.0
numeric__missingindicator_PREV_NAME_PORTFOLIO_CASH,0.0
numeric__missingindicator_PREV_CHANNEL_TYPE_COUNTRY-WIDE_RATE,0.0
numeric__missingindicator_PREV_CHANNEL_TYPE_CONTACT CENTER_RATE,0.0
numeric__missingindicator_PREV_CHANNEL_TYPE_CHANNEL OF CORPORATE SALES_RATE,0.0
numeric__missingindicator_PREV_CHANNEL_TYPE_CAR DEALER_RATE,0.0
numeric__missingindicator_PREV_CHANNEL_TYPE_AP+ (CASH LOAN)_RATE,0.0
numeric__missingindicator_PREV_CHANNEL_TYPE_NAN,0.0
numeric__missingindicator_PREV_CHANNEL_TYPE_STONE,0.0
numeric__missingindicator_PREV_CHANNEL_TYPE_REGIONAL / LOCAL,0.0
numeric__missingindicator_PREV_CHANNEL_TYPE_CREDIT AND CASH OFFICES,0.0
numeric__missingindicator_PREV_CHANNEL_TYPE_COUNTRY-WIDE,0.0
numeric__missingindicator_PREV_CHANNEL_TYPE_CONTACT CENTER,0.0
numeric__missingindicator_PREV_CHANNEL_TYPE_CHANNEL OF CORPORATE SALES,0.0
numeric__missingindicator_PREV_CHANNEL_TYPE_CAR DEALER,0.0
numeric__missingindicator_PREV_CHANNEL_TYPE_AP+ (CASH LOAN),0.0
numeric__missingindicator_PREV_NAME_PRODUCT_TYPE_NAN_RATE,0.0
numeric__missingindicator_PREV_NAME_PRODUCT_TYPE_X-SELL_RATE,0.0
numeric__missingindicator_PREV_NAME_SELLER_INDUSTRY_NAN,0.0
numeric__missingindicator_PREV_NAME_SELLER_INDUSTRY_XNA,0.0
numeric__missingindicator_PREV_NAME_SELLER_INDUSTRY_TOURISM,0.0
numeric__missingindicator_PREV_NAME_SELLER_INDUSTRY_MLM PARTNERS,0.0
numeric__missingindicator_PREV_NAME_SELLER_INDUSTRY_JEWELRY,0.0
numeric__missingindicator_PREV_NAME_SELLER_INDUSTRY_INDUSTRY,0.0
numeric__missingindicator_PREV_NAME_SELLER_INDUSTRY_FURNITURE,0.0
numeric__missingindicator_PREV_NAME_SELLER_INDUSTRY_CONSUMER ELECTRONICS,0.0
numeric__missingindicator_PREV_NAME_SELLER_INDUSTRY_CONSTRUCTION,0.0
numeric__missingindicator_PREV_NAME_SELLER_INDUSTRY_CONNECTIVITY,0.0
numeric__missingindicator_PREV_NAME_SELLER_INDUSTRY_CLOTHING,0.0
numeric__missingindicator_PREV_NAME_SELLER_INDUSTRY_AUTO TECHNOLOGY,0.0
numeric__missingindicator_PREV_CHANNEL_TYPE_NAN_RATE,0.0
numeric__missingindicator_PREV_CHANNEL_TYPE_STONE_RATE,0.0
numeric__missingindicator_PREV_CHANNEL_TYPE_REGIONAL / LOCAL_RATE,0.0
numeric__missingindicator_PREV_CHANNEL_TYPE_CREDIT AND CASH OFFICES_RATE,0.0
numeric__missingindicator_PREV_NAME_YIELD_GROUP_LOW_NORMAL,0.0
numeric__missingindicator_PREV_NAME_YIELD_GROUP_LOW_ACTION,0.0
numeric__missingindicator_PREV_NAME_YIELD_GROUP_HIGH,0.0
numeric__missingindicator_PREV_NAME_YIELD_GROUP_XNA,0.0
numeric__missingindicator_PREV_NAME_SELLER_INDUSTRY_NAN_RATE,0.0
numeric__missingindicator_PREV_NAME_SELLER_INDUSTRY_XNA_RATE,0.0
numeric__missingindicator_PREV_NAME_SELLER_INDUSTRY_TOURISM_RATE,0.0
numeric__missingindicator_PREV_NAME_SELLER_INDUSTRY_MLM PARTNERS_RATE,0.0
numeric__missingindicator_PREV_NAME_SELLER_INDUSTRY_JEWELRY_RATE,0.0
numeric__missingindicator_PREV_NAME_SELLER_INDUSTRY_INDUSTRY_RATE,0.0
numeric__missingindicator_PREV_NAME_SELLER_INDUSTRY_FURNITURE_RATE,0.0
numeric__missingindicator_PREV_NAME_SELLER_INDUSTRY_CONSUMER ELECTRONICS_RATE,0.0
numeric__missingindicator_PREV_NAME_SELLER_INDUSTRY_CONSTRUCTION_RATE,0.0
numeric__missingindicator_PREV_NAME_SELLER_INDUSTRY_CONNECTIVITY_RATE,0.0
numeric__missingindicator_PREV_NAME_SELLER_INDUSTRY_CLOTHING_RATE,0.0
numeric__missingindicator_PREV_NAME_SELLER_INDUSTRY_AUTO TECHNOLOGY_RATE,0.0
numeric__missingindicator_PREV_PRODUCT_COMBINATION_CASH X-SELL: LOW,0.0
numeric__missingindicator_PREV_PRODUCT_COMBINATION_CASH X-SELL: HIGH,0.0
numeric__missingindicator_PREV_PRODUCT_COMBINATION_CASH STREET: MIDDLE,0.0
numeric__missingindicator_PREV_PRODUCT_COMBINATION_CASH STREET: LOW,0.0
numeric__missingindicator_PREV_PRODUCT_COMBINATION_CASH STREET: HIGH,0.0
numeric__missingindicator_PREV_PRODUCT_COMBINATION_CASH,0.0
numeric__missingindicator_PREV_PRODUCT_COMBINATION_CARD X-SELL,0.0
numeric__missingindicator_PREV_PRODUCT_COMBINATION_CARD STREET,0.0
numeric__missingindicator_PREV_NAME_YIELD_GROUP_NAN_RATE,0.0
numeric__missingindicator_PREV_NAME_YIELD_GROUP_MIDDLE_RATE,0.0
numeric__missingindicator_PREV_NAME_YIELD_GROUP_LOW_NORMAL_RATE,0.0
numeric__missingindicator_PREV_NAME_YIELD_GROUP_LOW_ACTION_RATE,0.0
numeric__missingindicator_PREV_NAME_YIELD_GROUP_HIGH_RATE,0.0
numeric__missingindicator_PREV_NAME_YIELD_GROUP_XNA_RATE,0.0
numeric__missingindicator_PREV_NAME_YIELD_GROUP_NAN,0.0
numeric__missingindicator_PREV_NAME_YIELD_GROUP_MIDDLE,0.0
numeric__missingindicator_PREV_PRODUCT_COMBINATION_CASH STREET: MIDDLE_RATE,0.0
numeric__missingindicator_PREV_PRODUCT_COMBINATION_CASH STREET: LOW_RATE,0.0
numeric__missingindicator_PREV_PRODUCT_COMBINATION_CASH STREET: HIGH_RATE,0.0
numeric__missingindicator_PREV_PRODUCT_COMBINATION_CASH_RATE,0.0
numeric__missingindicator_PREV_PRODUCT_COMBINATION_CARD X-SELL_RATE,0.0
numeric__missingindicator_PREV_PRODUCT_COMBINATION_CARD STREET_RATE,0.0
numeric__missingindicator_PREV_PRODUCT_COMBINATION_NAN,0.0
numeric__missingindicator_PREV_PRODUCT_COMBINATION_POS OTHERS WITHOUT INTEREST,0.0
numeric__missingindicator_PREV_PRODUCT_COMBINATION_POS OTHER WITH INTEREST,0.0
numeric__missingindicator_PREV_PRODUCT_COMBINATION_POS MOBILE WITHOUT INTEREST,0.0
numeric__missingindicator_PREV_PRODUCT_COMBINATION_POS MOBILE WITH INTEREST,0.0
numeric__missingindicator_PREV_PRODUCT_COMBINATION_POS INDUSTRY WITHOUT INTEREST,0.0
numeric__missingindicator_PREV_PRODUCT_COMBINATION_POS INDUSTRY WITH INTEREST,0.0
numeric__missingindicator_PREV_PRODUCT_COMBINATION_POS HOUSEHOLD WITHOUT INTEREST,0.0
numeric__missingindicator_PREV_PRODUCT_COMBINATION_POS HOUSEHOLD WITH INTEREST,0.0
numeric__missingindicator_PREV_PRODUCT_COMBINATION_CASH X-SELL: MIDDLE,0.0
numeric__missingindicator_INST_NUM_INSTALMENT_VERSION_MIN,0.0
numeric__missingindicator_INST_NUM_INSTALMENT_VERSION_MAX,0.0
numeric__missingindicator_INST_NUM_INSTALMENT_VERSION_MEAN,0.0
numeric__missingindicator_INST_RECORD_COUNT,0.0
numeric__missingindicator_PREV_PRODUCT_COMBINATION_NAN_RATE,0.0
numeric__missingindicator_PREV_PRODUCT_COMBINATION_POS OTHERS WITHOUT INTEREST_RATE,0.0
numeric__missingindicator_PREV_PRODUCT_COMBINATION_POS OTHER WITH INTEREST_RATE,0.0
numeric__missingindicator_PREV_PRODUCT_COMBINATION_POS MOBILE WITHOUT INTEREST_RATE,0.0
numeric__missingindicator_PREV_PRODUCT_COMBINATION_POS MOBILE WITH INTEREST_RATE,0.0
numeric__missingindicator_PREV_PRODUCT_COMBINATION_POS INDUSTRY WITHOUT INTEREST_RATE,0.0
numeric__missingindicator_PREV_PRODUCT_COMBINATION_POS INDUSTRY WITH INTEREST_RATE,0.0
numeric__missingindicator_PREV_PRODUCT_COMBINATION_POS HOUSEHOLD WITHOUT INTEREST_RATE,0.0
numeric__missingindicator_PREV_PRODUCT_COMBINATION_POS HOUSEHOLD WITH INTEREST_RATE,0.0
numeric__missingindicator_PREV_PRODUCT_COMBINATION_CASH X-SELL: MIDDLE_RATE,0.0
numeric__missingindicator_PREV_PRODUCT_COMBINATION_CASH X-SELL: LOW_RATE,0.0
numeric__missingindicator_PREV_PRODUCT_COMBINATION_CASH X-SELL: HIGH_RATE,0.0
numeric__missingindicator_INST_AMT_INSTALMENT_MIN,0.0
numeric__missingindicator_INST_AMT_INSTALMENT_MAX,0.0
numeric__missingindicator_INST_AMT_INSTALMENT_MEAN,0.0
numeric__missingindicator_INST_DAYS_ENTRY_PAYMENT_SUM,0.0
numeric__missingindicator_INST_DAYS_ENTRY_PAYMENT_MIN,0.0
numeric__missingindicator_INST_DAYS_ENTRY_PAYMENT_MAX,0.0
numeric__missingindicator_INST_DAYS_ENTRY_PAYMENT_MEAN,0.0
numeric__missingindicator_INST_DAYS_INSTALMENT_SUM,0.0
numeric__missingindicator_INST_DAYS_INSTALMENT_MIN,0.0
numeric__missingindicator_INST_DAYS_INSTALMENT_MAX,0.0
numeric__missingindicator_INST_DAYS_INSTALMENT_MEAN,0.0
numeric__missingindicator_INST_NUM_INSTALMENT_NUMBER_SUM,0.0
numeric__missingindicator_INST_NUM_INSTALMENT_NUMBER_MIN,0.0
numeric__missingindicator_INST_NUM_INSTALMENT_NUMBER_MAX,0.0
numeric__missingindicator_INST_NUM_INSTALMENT_NUMBER_MEAN,0.0
numeric__missingindicator_INST_NUM_INSTALMENT_VERSION_SUM,0.0
numeric__missingindicator_INST_INST_PAYMENT_DIFF_MIN,0.0
numeric__missingindicator_INST_INST_PAYMENT_DIFF_MAX,0.0
numeric__missingindicator_INST_INST_PAYMENT_DIFF_MEAN,0.0
numeric__missingindicator_INST_INST_PAYMENT_RATIO_SUM,0.0
numeric__missingindicator_INST_INST_PAYMENT_RATIO_MIN,0.0
numeric__missingindicator_INST_INST_PAYMENT_RATIO_MAX,0.0
numeric__missingindicator_INST_INST_PAYMENT_RATIO_MEAN,0.0
numeric__missingindicator_INST_INST_PAYMENT_DELAY_SUM,0.0
numeric__missingindicator_INST_INST_PAYMENT_DELAY_MIN,0.0
numeric__missingindicator_INST_INST_PAYMENT_DELAY_MAX,0.0
numeric__missingindicator_INST_INST_PAYMENT_DELAY_MEAN,0.0
numeric__missingindicator_INST_AMT_PAYMENT_SUM,0.0
numeric__missingindicator_INST_AMT_PAYMENT_MIN,0.0
numeric__missingindicator_INST_AMT_PAYMENT_MAX,0.0
numeric__missingindicator_INST_AMT_PAYMENT_MEAN,0.0
numeric__missingindicator_INST_AMT_INSTALMENT_SUM,0.0
numeric__missingindicator_POS_CNT_INSTALMENT_MAX,0.0
numeric__missingindicator_POS_CNT_INSTALMENT_MEAN,0.0
numeric__missingindicator_POS_MONTHS_BALANCE_SUM,0.0
numeric__missingindicator_POS_MONTHS_BALANCE_MIN,0.0
numeric__missingindicator_POS_MONTHS_BALANCE_MAX,0.0
numeric__missingindicator_POS_MONTHS_BALANCE_MEAN,0.0
numeric__missingindicator_POS_RECORD_COUNT,0.0
numeric__missingindicator_INST_INST_UNDERPAYMENT_FLAG_SUM,0.0
numeric__missingindicator_INST_INST_UNDERPAYMENT_FLAG_MIN,0.0
numeric__missingindicator_INST_INST_UNDERPAYMENT_FLAG_MAX,0.0
numeric__missingindicator_INST_INST_UNDERPAYMENT_FLAG_MEAN,0.0
numeric__missingindicator_INST_INST_LATE_PAYMENT_FLAG_SUM,0.0
numeric__missingindicator_INST_INST_LATE_PAYMENT_FLAG_MIN,0.0
numeric__missingindicator_INST_INST_LATE_PAYMENT_FLAG_MAX,0.0
numeric__missingindicator_INST_INST_LATE_PAYMENT_FLAG_MEAN,0.0
numeric__missingindicator_INST_INST_PAYMENT_DIFF_SUM,0.0
numeric__missingindicator_POS_POS_COMPLETION_RATIO_MAX,0.0
numeric__missingindicator_POS_POS_COMPLETION_RATIO_MEAN,0.0
numeric__missingindicator_POS_SK_DPD_DEF_SUM,0.0
numeric__missingindicator_POS_SK_DPD_DEF_MIN,0.0
numeric__missingindicator_POS_SK_DPD_DEF_MAX,0.0
numeric__missingindicator_POS_SK_DPD_DEF_MEAN,0.0
numeric__missingindicator_POS_SK_DPD_SUM,0.0
numeric__missingindicator_POS_SK_DPD_MIN,0.0
numeric__missingindicator_POS_SK_DPD_MAX,0.0
numeric__missingindicator_POS_SK_DPD_MEAN,0.0
numeric__missingindicator_POS_CNT_INSTALMENT_FUTURE_SUM,0.0
numeric__missingindicator_POS_CNT_INSTALMENT_FUTURE_MIN,0.0
numeric__missingindicator_POS_CNT_INSTALMENT_FUTURE_MAX,0.0
numeric__missingindicator_POS_CNT_INSTALMENT_FUTURE_MEAN,0.0
numeric__missingindicator_POS_CNT_INSTALMENT_SUM,0.0
numeric__missingindicator_POS_CNT_INSTALMENT_MIN,0.0
numeric__missingindicator_POS_STATUS_CANCELED_RATE,0.0
numeric__missingindicator_POS_STATUS_APPROVED_RATE,0.0
numeric__missingindicator_POS_STATUS_AMORTIZED DEBT_RATE,0.0
numeric__missingindicator_POS_STATUS_ACTIVE_RATE,0.0
numeric__missingindicator_POS_STATUS_NAN,0.0
numeric__missingindicator_POS_STATUS_XNA,0.0
numeric__missingindicator_POS_STATUS_SIGNED,0.0
numeric__missingindicator_POS_STATUS_RETURNED TO THE STORE,0.0
numeric__missingindicator_POS_STATUS_DEMAND,0.0
numeric__missingindicator_POS_STATUS_COMPLETED,0.0
numeric__missingindicator_POS_STATUS_CANCELED,0.0
numeric__missingindicator_POS_STATUS_APPROVED,0.0
numeric__missingindicator_POS_STATUS_AMORTIZED DEBT,0.0
numeric__missingindicator_POS_STATUS_ACTIVE,0.0
numeric__missingindicator_POS_POS_COMPLETION_RATIO_SUM,0.0
numeric__missingindicator_POS_POS_COMPLETION_RATIO_MIN,0.0
numeric__missingindicator_CC_AMT_CREDIT_LIMIT_ACTUAL_MEAN,0.0
numeric__missingindicator_CC_AMT_BALANCE_SUM,0.0
numeric__missingindicator_CC_AMT_BALANCE_MIN,0.0
numeric__missingindicator_CC_AMT_BALANCE_MAX,0.0
numeric__missingindicator_CC_AMT_BALANCE_MEAN,0.0
numeric__missingindicator_CC_MONTHS_BALANCE_SUM,0.0
numeric__missingindicator_CC_MONTHS_BALANCE_MIN,0.0
numeric__missingindicator_CC_MONTHS_BALANCE_MAX,0.0
numeric__missingindicator_CC_MONTHS_BALANCE_MEAN,0.0
numeric__missingindicator_CC_RECORD_COUNT,0.0
numeric__missingindicator_POS_STATUS_NAN_RATE,0.0
numeric__missingindicator_POS_STATUS_XNA_RATE,0.0
numeric__missingindicator_POS_STATUS_SIGNED_RATE,0.0
numeric__missingindicator_POS_STATUS_RETURNED TO THE STORE_RATE,0.0
numeric__missingindicator_POS_STATUS_DEMAND_RATE,0.0
numeric__missingindicator_POS_STATUS_COMPLETED_RATE,0.0
numeric__missingindicator_CC_AMT_DRAWINGS_POS_CURRENT_MEAN,0.0
numeric__missingindicator_CC_AMT_DRAWINGS_OTHER_CURRENT_SUM,0.0
numeric__missingindicator_CC_AMT_DRAWINGS_OTHER_CURRENT_MIN,0.0
numeric__missingindicator_CC_AMT_DRAWINGS_OTHER_CURRENT_MAX,0.0
numeric__missingindicator_CC_AMT_DRAWINGS_OTHER_CURRENT_MEAN,0.0
numeric__missingindicator_CC_AMT_DRAWINGS_CURRENT_SUM,0.0
numeric__missingindicator_CC_AMT_DRAWINGS_CURRENT_MIN,0.0
numeric__missingindicator_CC_AMT_DRAWINGS_CURRENT_MAX,0.0
numeric__missingindicator_CC_AMT_DRAWINGS_CURRENT_MEAN,0.0
numeric__missingindicator_CC_AMT_DRAWINGS_ATM_CURRENT_SUM,0.0
numeric__missingindicator_CC_AMT_DRAWINGS_ATM_CURRENT_MIN,0.0
numeric__missingindicator_CC_AMT_DRAWINGS_ATM_CURRENT_MAX,0.0
numeric__missingindicator_CC_AMT_DRAWINGS_ATM_CURRENT_MEAN,0.0
numeric__missingindicator_CC_AMT_CREDIT_LIMIT_ACTUAL_SUM,0.0
numeric__missingindicator_CC_AMT_CREDIT_LIMIT_ACTUAL_MIN,0.0
numeric__missingindicator_CC_AMT_CREDIT_LIMIT_ACTUAL_MAX,0.0
numeric__missingindicator_CC_AMT_RECEIVABLE_PRINCIPAL_MEAN,0.0
numeric__missingindicator_CC_AMT_PAYMENT_TOTAL_CURRENT_SUM,0.0
numeric__missingindicator_CC_AMT_PAYMENT_TOTAL_CURRENT_MIN,0.0
numeric__missingindicator_CC_AMT_PAYMENT_TOTAL_CURRENT_MAX,0.0
numeric__missingindicator_CC_AMT_PAYMENT_TOTAL_CURRENT_MEAN,0.0
numeric__missingindicator_CC_AMT_PAYMENT_CURRENT_SUM,0.0
numeric__missingindicator_CC_AMT_PAYMENT_CURRENT_MIN,0.0
numeric__missingindicator_CC_AMT_PAYMENT_CURRENT_MAX,0.0
numeric__missingindicator_CC_AMT_PAYMENT_CURRENT_MEAN,0.0
numeric__missingindicator_CC_AMT_INST_MIN_REGULARITY_SUM,0.0
numeric__missingindicator_CC_AMT_INST_MIN_REGULARITY_MIN,0.0
numeric__missingindicator_CC_AMT_INST_MIN_REGULARITY_MAX,0.0
numeric__missingindicator_CC_AMT_INST_MIN_REGULARITY_MEAN,0.0
numeric__missingindicator_CC_AMT_DRAWINGS_POS_CURRENT_SUM,0.0
numeric__missingindicator_CC_AMT_DRAWINGS_POS_CURRENT_MIN,0.0
numeric__missingindicator_CC_AMT_DRAWINGS_POS_CURRENT_MAX,0.0
numeric__missingindicator_CC_CNT_DRAWINGS_CURRENT_MEAN,0.0
numeric__missingindicator_CC_CNT_DRAWINGS_ATM_CURRENT_SUM,0.0
numeric__missingindicator_CC_CNT_DRAWINGS_ATM_CURRENT_MIN,0.0
numeric__missingindicator_CC_CNT_DRAWINGS_ATM_CURRENT_MAX,0.0
numeric__missingindicator_CC_CNT_DRAWINGS_ATM_CURRENT_MEAN,0.0
numeric__missingindicator_CC_AMT_TOTAL_RECEIVABLE_SUM,0.0
numeric__missingindicator_CC_AMT_TOTAL_RECEIVABLE_MIN,0.0
numeric__missingindicator_CC_AMT_TOTAL_RECEIVABLE_MAX,0.0
numeric__missingindicator_CC_AMT_TOTAL_RECEIVABLE_MEAN,0.0
numeric__missingindicator_CC_AMT_RECIVABLE_SUM,0.0
numeric__missingindicator_CC_AMT_RECIVABLE_MIN,0.0
numeric__missingindicator_CC_AMT_RECIVABLE_MAX,0.0
numeric__missingindicator_CC_AMT_RECIVABLE_MEAN,0.0
numeric__missingindicator_CC_AMT_RECEIVABLE_PRINCIPAL_SUM,0.0
numeric__missingindicator_CC_AMT_RECEIVABLE_PRINCIPAL_MIN,0.0
numeric__missingindicator_CC_AMT_RECEIVABLE_PRINCIPAL_MAX,0.0
numeric__missingindicator_CC_SK_DPD_MEAN,0.0
numeric__missingindicator_CC_CNT_INSTALMENT_MATURE_CUM_SUM,0.0
numeric__missingindicator_CC_CNT_INSTALMENT_MATURE_CUM_MIN,0.0
numeric__missingindicator_CC_CNT_INSTALMENT_MATURE_CUM_MAX,0.0
numeric__missingindicator_CC_CNT_INSTALMENT_MATURE_CUM_MEAN,0.0
numeric__missingindicator_CC_CNT_DRAWINGS_POS_CURRENT_SUM,0.0
numeric__missingindicator_CC_CNT_DRAWINGS_POS_CURRENT_MIN,0.0
numeric__missingindicator_CC_CNT_DRAWINGS_POS_CURRENT_MAX,0.0
numeric__missingindicator_CC_CNT_DRAWINGS_POS_CURRENT_MEAN,0.0
numeric__missingindicator_CC_CNT_DRAWINGS_OTHER_CURRENT_SUM,0.0
numeric__missingindicator_CC_CNT_DRAWINGS_OTHER_CURRENT_MIN,0.0
numeric__missingindicator_CC_CNT_DRAWINGS_OTHER_CURRENT_MAX,0.0
numeric__missingindicator_CC_CNT_DRAWINGS_OTHER_CURRENT_MEAN,0.0
numeric__missingindicator_CC_CNT_DRAWINGS_CURRENT_SUM,0.0
numeric__missingindicator_CC_CNT_DRAWINGS_CURRENT_MIN,0.0
numeric__missingindicator_CC_CNT_DRAWINGS_CURRENT_MAX,0.0
numeric__missingindicator_CC_CC_DRAWING_LIMIT_RATIO_MEAN,0.0
numeric__missingindicator_CC_CC_PAYMENT_MIN_RATIO_SUM,0.0
numeric__missingindicator_CC_CC_PAYMENT_MIN_RATIO_MIN,0.0
numeric__missingindicator_CC_CC_PAYMENT_MIN_RATIO_MAX,0.0
numeric__missingindicator_CC_CC_PAYMENT_MIN_RATIO_MEAN,0.0
numeric__missingindicator_CC_CC_UTILIZATION_RATIO_SUM,0.0
numeric__missingindicator_CC_CC_UTILIZATION_RATIO_MIN,0.0
numeric__missingindicator_CC_CC_UTILIZATION_RATIO_MAX,0.0
numeric__missingindicator_CC_CC_UTILIZATION_RATIO_MEAN,0.0
numeric__missingindicator_CC_SK_DPD_DEF_SUM,0.0
numeric__missingindicator_CC_SK_DPD_DEF_MIN,0.0
numeric__missingindicator_CC_SK_DPD_DEF_MAX,0.0
numeric__missingindicator_CC_SK_DPD_DEF_MEAN,0.0
numeric__missingindicator_CC_SK_DPD_SUM,0.0
numeric__missingindicator_CC_SK_DPD_MIN,0.0
numeric__missingindicator_CC_SK_DPD_MAX,0.0
numeric__missingindicator_CC_STATUS_APPROVED_RATE,0.0
numeric__missingindicator_CC_STATUS_ACTIVE_RATE,0.0
numeric__missingindicator_CC_STATUS_NAN,0.0
numeric__missingindicator_CC_STATUS_SIGNED,0.0
numeric__missingindicator_CC_STATUS_SENT PROPOSAL,0.0
numeric__missingindicator_CC_STATUS_REFUSED,0.0
numeric__missingindicator_CC_STATUS_DEMAND,0.0
numeric__missingindicator_CC_STATUS_COMPLETED,0.0
numeric__BURO_AMT_CREDIT_SUM_OVERDUE_MIN,0.0
numeric__PREV_NAME_GOODS_CATEGORY_EDUCATION,0.0
categorical__ORGANIZATION_TYPE_Medicine,0.0
numeric__missingindicator_CC_STATUS_APPROVED,0.0
numeric__missingindicator_CC_STATUS_ACTIVE,0.0
numeric__missingindicator_CC_CC_DRAWING_LIMIT_RATIO_SUM,0.0
numeric__missingindicator_CC_CC_DRAWING_LIMIT_RATIO_MIN,0.0
numeric__missingindicator_CC_CC_DRAWING_LIMIT_RATIO_MAX,0.0
categorical__NAME_FAMILY_STATUS_Separated,0.0
categorical__ORGANIZATION_TYPE_Legal Services,0.0
categorical__ORGANIZATION_TYPE_Trade: type 3,0.0
categorical__NAME_EDUCATION_TYPE_Incomplete higher,0.0
numeric__REG_REGION_NOT_LIVE_REGION,0.0
categorical__CODE_GENDER_XNA,0.0
numeric__BURO_CNT_CREDIT_PROLONG_SUM,0.0
numeric__BURO_CNT_CREDIT_PROLONG_MIN,0.0
categorical__ORGANIZATION_TYPE_Security,0.0
categorical__ORGANIZATION_TYPE_Insurance,0.0
numeric__missingindicator_CC_STATUS_NAN_RATE,0.0
numeric__missingindicator_CC_STATUS_SIGNED_RATE,0.0
numeric__missingindicator_CC_STATUS_SENT PROPOSAL_RATE,0.0
numeric__missingindicator_CC_STATUS_REFUSED_RATE,0.0
numeric__missingindicator_CC_STATUS_DEMAND_RATE,0.0
numeric__missingindicator_CC_STATUS_COMPLETED_RATE,0.0
categorical__NAME_HOUSING_TYPE_House / apartment,0.0
categorical__NAME_HOUSING_TYPE_Co-op apartment,0.0
categorical__NAME_INCOME_TYPE_Unemployed,0.0
categorical__NAME_INCOME_TYPE_Student,0.0
categorical__ORGANIZATION_TYPE_Industry: type 8,0.0
numeric__IS_NIGHT_APPLICATION,0.0
numeric__REGION_RATING_DIFF,0.0
numeric__BURO_CREDIT_DAY_OVERDUE_SUM,0.0
numeric__BURO_CREDIT_DAY_OVERDUE_MIN,0.0
numeric__BURO_CREDIT_DAY_OVERDUE_MAX,0.0
numeric__BURO_CREDIT_DAY_OVERDUE_MEAN,0.0
categorical__ORGANIZATION_TYPE_Industry: type 7,0.0
categorical__NAME_INCOME_TYPE_Maternity leave,0.0
categorical__NAME_INCOME_TYPE_Businessman,0.0
categorical__NAME_FAMILY_STATUS_Widow,0.0
categorical__NAME_FAMILY_STATUS_Unknown,0.0
categorical__OCCUPATION_TYPE_Private service staff,0.0
categorical__ORGANIZATION_TYPE_Industry: type 6,0.0
categorical__OCCUPATION_TYPE_Managers,0.0
categorical__OCCUPATION_TYPE_Laborers,0.0
categorical__OCCUPATION_TYPE_IT staff,0.0
numeric__AMT_REQ_CREDIT_BUREAU_WEEK,0.0
numeric__LIVE_CITY_NOT_WORK_CITY,0.0
numeric__FLAG_EMAIL,0.0
numeric__REG_CITY_NOT_WORK_CITY,0.0
categorical__ORGANIZATION_TYPE_Industry: type 5,0.0
categorical__OCCUPATION_TYPE_HR staff,0.0
categorical__OCCUPATION_TYPE_Cooking staff,0.0
categorical__OCCUPATION_TYPE_Cleaning staff,0.0
categorical__NAME_HOUSING_TYPE_With parents,0.0
categorical__NAME_HOUSING_TYPE_Rented apartment,0.0
categorical__ORGANIZATION_TYPE_Services,0.0
numeric__PREV_NAME_GOODS_CATEGORY_WEAPON,0.0
categorical__ORGANIZATION_TYPE_Agriculture,0.0
categorical__ORGANIZATION_TYPE_Advertising,0.0
numeric__PREV_NAME_GOODS_CATEGORY_VEHICLES,0.0
numeric__PREV_NAME_GOODS_CATEGORY_TOURISM,0.0
numeric__PREV_NAME_GOODS_CATEGORY_OTHER,0.0
"categorical__NAME_TYPE_SUITE_Spouse, partner",0.0
categorical__NAME_TYPE_SUITE_Other_B,0.0
categorical__NAME_TYPE_SUITE_Other_A,0.0
categorical__NAME_TYPE_SUITE_Group of people,0.0
categorical__NAME_TYPE_SUITE_Family,0.0
categorical__NAME_TYPE_SUITE_Children,0.0
categorical__OCCUPATION_TYPE_Waiters/barmen staff,0.0
categorical__OCCUPATION_TYPE_Security staff,0.0
categorical__OCCUPATION_TYPE_Secretaries,0.0
categorical__OCCUPATION_TYPE_Realty agents,0.0
categorical__ORGANIZATION_TYPE_Industry: type 3,0.0
categorical__ORGANIZATION_TYPE_Industry: type 2,0.0
categorical__ORGANIZATION_TYPE_Industry: type 13,0.0
categorical__ORGANIZATION_TYPE_Industry: type 12,0.0
categorical__ORGANIZATION_TYPE_Industry: type 11,0.0
categorical__ORGANIZATION_TYPE_Industry: type 10,0.0
categorical__ORGANIZATION_TYPE_Industry: type 1,0.0
categorical__ORGANIZATION_TYPE_Housing,0.0
categorical__ORGANIZATION_TYPE_Hotel,0.0
numeric__PREV_NAME_GOODS_CATEGORY_OFFICE APPLIANCES,0.0
categorical__ORGANIZATION_TYPE_Emergency,0.0
categorical__ORGANIZATION_TYPE_Electricity,0.0
numeric__PREV_NAME_GOODS_CATEGORY_MEDICAL SUPPLIES,0.0
